"wl","n","k"
0.3,2.260390505690074,0.6898188908596555
0.305,2.214093557234058,0.6308644840143459
0.31,2.171216729964425,0.595969870062292
0.315,2.120537074730789,0.5823082389243031
0.32,2.070780870058753,0.5903713564235412
0.325,2.031844927762397,0.6206207750096463
0.33,2.013675667916525,0.6768146006348889
0.335,2.023157075065352,0.7543810499737007
0.34,2.076297711247233,0.8328286073921682
0.345,2.188812260196791,0.8746300260520199
0.35,2.323217718824276,0.8629514348574757
0.355,2.457074688152937,0.7876359444205431
0.36,2.507600661487644,0.6791716456150929
0.365,2.518452677739768,0.5717631471140053
0.37,2.504075156028385,0.4835576577535171
0.375,2.474370772589091,0.4162311050196399
0.38,2.427328424339906,0.3681025181425633
0.385,2.395741137481627,0.3341935946374511
0.39,2.357936184297415,0.3108728215809543
0.395,2.335489514070119,0.2954868931538927
0.4,2.308412189468039,0.2888227423673458
0.405,2.283486257338545,0.2859906365064356
0.41,2.263553077450855,0.2875742820121186
0.415,2.248339926576134,0.2932592636572992
0.42,2.237666466612109,0.3002296069775762
0.425,2.230164121980332,0.3107333005998563
0.43,2.230186673594138,0.3208206019099187
0.435,2.232033398907268,0.329816341280777
0.44,2.241348920758482,0.3368867397059095
0.445,2.251971234979175,0.3410058796562693
0.45,2.266452415417684,0.3421575757339155
0.455,2.280815756321248,0.3393606482131459
0.46,2.294763301289161,0.3342228522907452
0.465,2.306188072361905,0.3262181066822554
0.47,2.316597360597141,0.3157328474010629
0.475,2.324095599706836,0.3031332986378145
0.48,2.3315928717004,0.2919040943983358
0.485,2.33886946802438,0.2821209289265206
0.49,2.346146064348359,0.2711559266209803
0.495,2.354064681770369,0.2567210835835597
0.5,2.362345901240091,0.2402426787675702
0.505,2.369255670284561,0.2178169631596224
0.51,2.368680388820154,0.1964542458960893
0.515,2.368105107355746,0.1748439531727541
0.52,2.363708904551991,0.1545959147541749
0.525,2.356029465667393,0.1384579940885005
0.53,2.348350026782795,0.1231675470522132
0.535,2.334259935350582,0.1104155525985663
0.54,2.320841360530482,0.0978839511840801
0.5449999999999999,2.311624839245963,0.0906056291034273
0.55,2.302408317961444,0.08332730702277419
0.5549999999999999,2.293699436360409,0.07659598906483138
0.5600000000000001,2.285001403295794,0.07236816728872451
0.5649999999999999,2.276412454194423,0.06814034551261784
0.5700000000000001,2.26805153161336,0.06408056096996173
0.575,2.259690609032298,0.06111532835159963
0.5800000000000001,2.252614326516222,0.05815009573323741
0.585,2.246532128458598,0.05518486311487533
0.59,2.240449930400974,0.05387910141590255
0.595,2.235366104691188,0.05367221348811068
0.6,2.231760207863311,0.05346532556031881
0.605,2.228154311035434,0.05326531239929149
0.61,2.224548414207557,0.05312039760773106
0.615,2.223369225377069,0.05297548281617064
0.62,2.222564408759747,0.0528305680246102
0.625,2.221759592142425,0.05185110541634669
0.63,2.220975647907065,0.04921911754775997
0.635,2.220382359979804,0.04658712967917325
0.64,2.219789072052543,0.04395514181058653
0.645,2.219195784125281,0.04045933659959985
0.65,2.21860249619802,0.03510034613097371
0.655,2.216507767261853,0.02974135566234757
0.6599999999999999,2.212766619483479,0.02438236519372155
0.665,2.209025471705105,0.02056022866112477
0.6699999999999999,2.205284323926731,0.01705126638015764
0.675,2.201157780779612,0.01354230409919036
0.6799999999999999,2.196394551184,0.01022938300379734
0.6850000000000001,2.191631321588388,0.008022673848737576
0.6899999999999999,2.186868091992777,0.005815964693677913
0.6950000000000001,2.182104862397165,0.003609255538618151
0.7,2.178148091637987,0.001402546383558487
0.7050000000000001,2.174596739432343,0.e-10
0.71,2.171045387226699,0.e-10
0.7150000000000001,2.167494035021055,0.e-10
0.72,2.163942682815411,0.e-10
0.725,2.160881415249183,0.e-10
0.73,2.158128625487368,0.e-10
0.735,2.155375835725554,0.e-10
0.74,2.15262304596374,0.e-10
0.745,2.149870256201925,0.e-10
0.75,2.147269552655008,0.e-10
0.755,2.14534778061278,0.e-10
0.76,2.143426008570553,0.e-10
0.765,2.141504236528325,0.e-10
0.77,2.139582464486097,0.e-10
0.775,2.137660692443869,0.e-10
0.78,2.135821796056358,0.e-10
0.7849999999999999,2.134151644099849,0.e-10
0.79,2.132481492143339,0.e-10
0.7949999999999999,2.130811340186829,0.e-10
0.8,2.12914118823032,0.e-10
0.8049999999999999,2.127471036273811,0.e-10
0.8100000000000001,2.125800886218336,0.e-10
0.8149999999999999,2.124544002627421,0.e-10
0.8200000000000001,2.123287119036507,0.e-10
0.825,2.122030235445593,0.e-10
0.8300000000000001,2.120773351854679,0.e-10
0.835,2.119516468263765,0.e-10
0.8400000000000001,2.11825958467285,0.e-10
0.845,2.11699589513937,0.e-10
0.8500000000000001,2.115688631492151,0.e-10
0.855,2.114381367844933,0.e-10
0.8600000000000001,2.113074104197714,0.e-10
0.865,2.111766840550495,0.e-10
0.8700000000000001,2.110459576903277,0.e-10
0.875,2.109152313256058,0.e-10
0.8799999999999999,2.10784504960884,0.e-10
0.885,2.10680853537704,0.e-10
0.8899999999999999,2.105910253325564,0.e-10
0.895,2.105011971274088,0.e-10
0.8999999999999999,2.104113689222612,0.e-10
0.905,2.103215407171136,0.e-10
0.91,2.10231712511966,0.e-10
0.915,2.101418843068183,0.e-10
0.92,2.100520561016707,0.e-10
0.925,2.099692753218369,0.e-10
0.93,2.098935905244644,0.e-10
0.935,2.098179057270919,0.e-10
0.94,2.097422209297194,0.e-10
0.945,2.096665361323469,0.e-10
0.95,2.095908513349745,0.e-10
0.955,2.09515166537602,0.e-10
0.96,2.094394817402295,0.e-10
0.965,2.09363796942857,0.e-10
0.97,2.092964852433524,0.e-10
0.975,2.092362396341533,0.e-10
0.98,2.091759940249541,0.e-10
0.985,2.091157484157549,0.e-10
0.99,2.090555028065557,0.e-10
0.995,2.089952571973565,0.e-10
1.,2.089350115881573,0.e-10
1.005,2.088747659789581,0.e-10
1.01,2.088145203697589,0.e-10
1.015,2.087542747605597,0.e-10
1.02,2.086996743401453,0.e-10
1.025,2.086478151200243,0.e-10
1.03,2.085959558999032,0.e-10
1.035,2.085440966797821,0.e-10
1.04,2.08492237459661,0.e-10
1.045,2.084403782395399,0.e-10
1.05,2.083885190194188,0.e-10
1.055,2.083366597992978,0.e-10
1.06,2.082848005791766,0.e-10
1.065,2.082329413590556,0.e-10
1.07,2.081810821389345,0.e-10
1.075,2.08137106352937,0.e-10
1.08,2.080958561738689,0.e-10
1.085,2.080546059948009,0.e-10
1.09,2.080133558157328,0.e-10
1.095,2.079721056366648,0.e-10
1.1,2.079308554575968,0.e-10
1.105,2.078896052785287,0.e-10
1.11,2.078483550994607,0.e-10
1.115,2.078071049203926,0.e-10
1.12,2.077658547413246,0.e-10
1.125,2.077246045622565,0.e-10
1.13,2.076833543831885,0.e-10
1.135,2.076461904166446,0.e-10
1.14,2.076120872693936,0.e-10
1.145,2.075779841221426,0.e-10
1.15,2.075438809748916,0.e-10
1.155,2.075097778276406,0.e-10
1.16,2.074756746803896,0.e-10
1.165,2.074415715331386,0.e-10
1.17,2.074074683858876,0.e-10
1.175,2.073733652386366,0.e-10
1.18,2.073392620913856,0.e-10
1.185,2.073051589441346,0.e-10
1.19,2.072710557968836,0.e-10
1.195,2.072369526496326,0.e-10
1.2,2.072028495023816,0.e-10
1.205,2.071752319534552,0.e-10
1.21,2.071480680818818,0.e-10
1.215,2.071209042103085,0.e-10
1.22,2.070937403387352,0.e-10
1.225,2.070665764671619,0.e-10
1.23,2.070394125955886,0.e-10
1.235,2.070122487240152,0.e-10
1.24,2.069850848524419,0.e-10
1.245,2.069579209808686,0.e-10
1.25,2.069307571092952,0.e-10
1.255,2.069035932377219,0.e-10
1.26,2.068764293661486,0.e-10
1.265,2.068492654945753,0.e-10
1.27,2.068221016230019,0.e-10
1.275,2.067949377514286,0.e-10
1.28,2.06773930267877,0.e-10
1.285,2.067529486732283,0.e-10
1.29,2.067319670785796,0.e-10
1.295,2.067109854839308,0.e-10
