,Sample,VLT
0,"0, initial, dark",0.198633434304551
1,"1, bleach",0.8378211918192539
2,"1, dark",0.1848360093495307
3,"20, bleach",0.8174195934929895
4,"20, dark",0.13567563929706605
5,"40, bleach",0.7405624391773874
6,"40, dark",0.15973460798893507
7,"60, bleach",0.7745613119638208
8,"60, dark",0.14717279908464068
9,"80, bleach",0.7601902872865056
10,"80, dark",0.14376035431120052
11,"100, bleach",0.7211825608311493
12,"100, dark",0.13236337934861211
13,"120, bleach",0.6430305431285825
14,"120, dark",0.13339359618729307
15,"140, bleach",0.6620409771636089
16,"140, dark",0.1332911254515797
17,"160, bleach",0.6064243108184956
18,"160, dark",0.13937760797501564
19,"180, bleach",0.5796923280389848
20,"180, dark",0.12121458729545459
21,"200, bleach",0.5570191185176272
22,"200, dark",0.12149132764129818
