,Sample,VLT,CIE x,CIE y,CIE z
0,"0, initial, dark",0.1992597053653031,0.48204280960092766,0.31791959444575074,0.20003759595332146
1,"1, bleach",0.8361403107909805,0.35158286857901005,0.35275929653930577,0.29565783488168423
2,"1, dark",0.18500734959548792,0.4766766639943925,0.32271895238059806,0.20060438362500946
3,"20, bleach",0.8149522135456574,0.3558735752747851,0.3574409377774041,0.2866854869478109
4,"20, dark",0.1360967851646476,0.4861766575876822,0.3287936584935722,0.1850296839187456
5,"40, bleach",0.7421016709343965,0.37819007326477505,0.3728652150510619,0.24894471168416313
6,"40, dark",0.15896125555734747,0.507031691425563,0.37182636888773024,0.12114193968670685
7,"60, bleach",0.7737134281665465,0.35027934633026336,0.3513560845549861,0.2983645691147505
8,"60, dark",0.14621006572213865,0.5206267966718108,0.3807506284099576,0.09862257491823169
9,"80, bleach",0.7552792163227561,0.3489204877358415,0.3499224512246149,0.30115706103954354
10,"80, dark",0.14359723917862205,0.5001375350211618,0.36100910745408166,0.13885335752475655
11,"100, bleach",0.7199084569828111,0.35259538952917224,0.3539457394930034,0.2934588709778244
12,"100, dark",0.13208266183158465,0.423323623998188,0.27602054819813626,0.30065582780367583
13,"120, bleach",0.6434332016366409,0.3844137879820313,0.3627251118482219,0.2528611001697467
14,"120, dark",0.13242355704025774,0.4723248517477175,0.34244884448440155,0.18522630376788085
15,"140, bleach",0.6645436513648036,0.34872029222680895,0.3497549659314096,0.30152474184178146
16,"140, dark",0.1322024412339161,0.5142496041052796,0.39546410142418137,0.09028629447053921
17,"160, bleach",0.6053089453383184,0.35312367143746326,0.3529067199632667,0.29396960859926985
18,"160, dark",0.1386764060538247,0.4953375962117092,0.38056763025869367,0.12409477352959726
19,"180, bleach",0.5772539389113035,0.35451093000569356,0.35422342396248685,0.29126564603181965
20,"180, dark",0.12115862857408337,0.49906610127371354,0.37984119600421523,0.12109270272207114
21,"200, bleach",0.556205368886175,0.3524136915386584,0.35296566001249674,0.2946206484488449
22,"200, dark",0.1219302666207298,0.4884258555887634,0.36741657457280547,0.14415756983843112
