wl,n,k
1.22,2.064,0
1.225,2.064,0
1.23,2.064,0
1.235,2.064,0
1.24,2.064,0
1.245,2.064,0
1.25,2.064,0
1.255,2.064,0
1.26,2.064,0
1.265,2.064,0
1.27,2.064,0
1.275,2.064,0
1.28,2.064,0
1.285,2.064,0
1.29,2.064,0
1.295,2.064,0
1.3,2.064,0
1.305,2.064,0
1.31,2.064,0
1.315,2.064,0
1.32,2.064,0
1.325,2.064,0
1.33,2.064,0
1.335,2.064,0
1.34,2.064,0
1.345,2.064,0
1.35,2.064,0
1.355,2.064,0
1.36,2.064,0
1.365,2.064,0
1.37,2.064,0
1.375,2.064,0
1.38,2.064,0
1.385,2.064,0
1.39,2.064,0
1.395,2.064,0
1.4,2.064,0
1.405,2.064,0
1.41,2.064,0
1.415,2.064,0
1.42,2.064,0
1.425,2.064,0
1.43,2.064,0
1.435,2.064,0
1.44,2.064,0
1.445,2.064,0
1.45,2.064,0
1.455,2.064,0
1.46,2.064,0
1.465,2.064,0
1.47,2.064,0
1.475,2.064,0
1.48,2.064,0
1.485,2.064,0
1.49,2.064,0
1.495,2.064,0
1.5,2.064,0
1.505,2.064,0
1.51,2.064,0
1.515,2.064,0
1.52,2.064,0
1.525,2.064,0
1.53,2.064,0
1.535,2.064,0
1.54,2.064,0
1.545,2.064,0
1.55,2.064,0
1.555,2.064,0
1.56,2.064,0
1.565,2.064,0
1.57,2.064,0
1.575,2.064,0
1.58,2.064,0
1.585,2.064,0
1.59,2.064,0
1.595,2.064,0
1.6,2.064,0
1.605,2.064,0
1.61,2.064,0
1.615,2.064,0
1.62,2.064,0
1.625,2.064,0
1.63,2.064,0
1.635,2.064,0
1.64,2.064,0
1.645,2.064,0
1.65,2.064,0
1.655,2.064,0
1.66,2.064,0
1.665,2.064,0
1.67,2.064,0
1.675,2.064,0
1.68,2.064,0
1.685,2.064,0
1.69,2.064,0
1.695,2.064,0
1.7,2.064,0
1.705,2.064,0
1.71,2.064,0
1.715,2.064,0
1.72,2.064,0
1.725,2.064,0
1.73,2.064,0
1.735,2.064,0
1.74,2.064,0
1.745,2.064,0
1.75,2.064,0
1.755,2.064,0
1.76,2.064,0
1.765,2.064,0
1.77,2.064,0
1.775,2.064,0
1.78,2.064,0
1.785,2.064,0
1.79,2.064,0
1.795,2.064,0
1.8,2.064,0
1.805,2.064,0
1.81,2.064,0
1.815,2.064,0
1.82,2.064,0
1.825,2.064,0
1.83,2.064,0
1.835,2.064,0
1.84,2.064,0
1.845,2.064,0
1.85,2.064,0
1.855,2.064,0
1.86,2.064,0
1.865,2.064,0
1.87,2.064,0
1.875,2.064,0
1.88,2.064,0
1.885,2.064,0
1.89,2.064,0
1.895,2.064,0
1.9,2.064,0
1.905,2.064,0
1.91,2.064,0
1.915,2.064,0
1.92,2.064,0
1.925,2.064,0
1.93,2.064,0
1.935,2.064,0
1.94,2.064,0
1.945,2.064,0
1.95,2.064,0
1.955,2.064,0
1.96,2.064,0
1.965,2.064,0
1.97,2.064,0
1.975,2.064,0
1.98,2.064,0
1.985,2.064,0
1.99,2.064,0
1.995,2.064,0
2,2.064,0
2.005,2.064,0
2.01,2.064,0
2.015,2.064,0
2.02,2.064,0
2.025,2.064,0
2.03,2.064,0
2.035,2.064,0
2.04,2.064,0
2.045,2.064,0
2.05,2.064,0
2.055,2.064,0
2.06,2.064,0
2.065,2.064,0
2.07,2.064,0
2.075,2.064,0
2.08,2.064,0
2.085,2.064,0
2.09,2.064,0
2.095,2.064,0
2.1,2.064,0
2.105,2.064,0
2.11,2.064,0
2.115,2.064,0
2.12,2.064,0
2.125,2.064,0
2.13,2.064,0
2.135,2.064,0
2.14,2.064,0
2.145,2.064,0
2.15,2.064,0
2.155,2.064,0
2.16,2.064,0
2.165,2.064,0
2.17,2.064,0
2.175,2.064,0
2.18,2.064,0
2.185,2.064,0
2.19,2.064,0
2.195,2.064,0
2.2,2.064,0
2.205,2.064,0
2.21,2.064,0
2.215,2.064,0
2.22,2.064,0
2.225,2.064,0
2.23,2.064,0
2.235,2.064,0
2.24,2.064,0
2.245,2.064,0
2.25,2.064,0
2.255,2.064,0
2.26,2.064,0
2.265,2.064,0
2.27,2.064,0
2.275,2.064,0
2.28,2.064,0
2.285,2.064,0
2.29,2.064,0
2.295,2.064,0
2.3,2.064,0
2.305,2.064,0
2.31,2.064,0
2.315,2.064,0
2.32,2.064,0
2.325,2.064,0
2.33,2.064,0
2.335,2.064,0
2.34,2.064,0
2.345,2.064,0
2.35,2.064,0
2.355,2.064,0
2.36,2.064,0
2.365,2.064,0
2.37,2.064,0
2.375,2.064,0
2.38,2.064,0
2.385,2.064,0
2.39,2.064,0
2.395,2.064,0
2.4,2.064,0
2.405,2.064,0
2.41,2.064,0
2.415,2.064,0
2.42,2.064,0
2.425,2.064,0
2.43,2.064,0
2.435,2.064,0
2.44,2.064,0
2.445,2.064,0
2.45,2.064,0
2.455,2.064,0
2.46,2.064,0
2.465,2.064,0
2.47,2.064,0
2.475,2.064,0
2.48,2.064,0
2.485,2.064,0
2.49,2.064,0
2.495,2.064,0
2.5,2.064,0
