"wl","n","k"
1.155,1.502285597,0.065071969
1.16,1.496984087,0.066259309
1.165,1.491682576,0.067525498
1.17,1.486138566,0.068791687
1.175,1.480570313,0.070008544
1.18,1.47500206,0.071008167
1.185,1.469367356,0.07200779
1.19,1.463599046,0.073007412
1.195,1.457830736,0.074108124
1.2,1.452062426,0.075274351
1.205,1.446294116,0.076440577
1.21,1.440525806,0.077609649
1.215,1.434757496,0.078875838
1.22,1.428965413,0.080142027
1.225,1.423063731,0.081408216
1.23,1.41716205,0.082659405
1.235,1.411260369,0.083892273
1.24,1.405138151,0.085125141
1.245,1.398869698,0.086358009
1.25,1.392601246,0.087707082
1.255,1.386329547,0.089073233
1.26,1.379927723,0.090439384
1.265,1.3735259,0.091805535
1.27,1.367124076,0.093171686
1.275,1.360662584,0.094537837
1.28,1.354127389,0.095903988
1.285,1.347592194,0.097532303
1.29,1.341056998,0.099264982
1.295,1.334289624,0.100997662
1.3,1.327487686,0.102734905
1.305,1.320685748,0.104500905
1.31,1.313854455,0.106266905
1.315,1.306952489,0.108032906
1.32,1.300050522,0.109910596
1.325,1.293148556,0.111876521
1.33,1.286079355,0.113842445
1.335,1.278943989,0.11580837
1.34,1.271808623,0.117545631
1.345,1.264645337,0.11927831
1.35,1.257309914,0.12101099
1.355,1.249974491,0.122837448
1.36,1.242639068,0.124803372
1.365,1.235116057,0.126769297
1.37,1.227447206,0.128735222
1.375,1.219778354,0.131030526
1.38,1.212109503,0.1333963
1.385,1.204867886,0.135762074
1.39,1.197632491,0.13811149
1.395,1.190397097,0.140410622
1.4,1.182766522,0.142709755
1.405,1.174564185,0.145008887
1.41,1.166361848,0.147508091
1.415,1.158159511,0.150107111
1.42,1.149803722,0.15270613
1.425,1.141416888,0.155325874
1.43,1.133030054,0.158158139
1.435,1.124485768,0.160990404
1.44,1.115721684,0.163822668
1.445,1.1069576,0.166774018
1.45,1.098193474,0.169839528
1.455,1.089415417,0.172905037
1.46,1.080637361,0.175970547
1.465,1.071859304,0.179191375
1.47,1.06290143,0.182423488
1.475,1.053884007,0.185655602
1.48,1.044866584,0.189076421
1.485,1.035792931,0.192841667
1.49,1.026690571,0.196606912
1.495,1.017588212,0.200372158
1.5,1.008221852,0.204292476
1.505,0.998658633,0.208257647
1.51,0.989095415,0.212222817
1.515,0.97946782,0.216286628
1.52,0.969804984,0.22075161
1.525,0.960142149,0.225216591
1.53,0.950300092,0.229681573
1.535,0.940388215,0.234270319
1.54,0.930476337,0.238935225
1.545,0.920316421,0.243600132
1.55,0.910091776,0.248298987
1.555,0.899862155,0.253796912
1.56,0.88946611,0.259294837
1.565,0.879070065,0.264792763
1.57,0.868476598,0.270537237
1.575,0.857335624,0.276568294
1.58,0.84619465,0.282599352
1.585,0.835171546,0.288630409
1.59,0.824265835,0.295486365
1.595,0.813360124,0.302450404
1.6,0.80256783,0.309414442
1.605,0.791788197,0.316602688
1.61,0.780989767,0.324299784
1.615,0.770147095,0.331996879
1.62,0.759304422,0.339693975
1.625,0.748329984,0.347769485
1.63,0.737298195,0.355986702
1.635,0.726272415,0.364203918
1.64,0.715303665,0.372790935
1.645,0.704334915,0.38219378
1.65,0.6933973,0.391596626
1.655,0.682491589,0.40113285
1.66,0.671585878,0.411137716
1.665,0.660811442,0.421142583
1.67,0.650052821,0.431446218
1.675,0.639390181,0.442467822
1.68,0.629378686,0.453489425
1.685,0.619367192,0.464860593
1.69,0.609507787,0.476543248
1.695,0.600249711,0.488277316
1.7,0.590991635,0.500537315
1.705,0.581776625,0.512797315
1.71,0.572900763,0.52525774
1.715,0.564024901,0.537764585
1.72,0.555149039,0.550491473
1.725,0.547412895,0.563409727
1.73,0.539860902,0.576497646
1.735,0.532308909,0.590074156
1.74,0.525062063,0.603650665
1.745,0.518193439,0.617146485
1.75,0.511324816,0.630640713
1.755,0.504456192,0.644044395
1.76,0.498399405,0.657409926
1.765,0.492464381,0.670740655
1.77,0.486529356,0.684047111
1.775,0.48090655,0.697520803
1.78,0.476038496,0.711179594
1.785,0.471170443,0.724822131
1.79,0.466302389,0.73839864
1.795,0.461839995,0.75197515
1.8,0.457538769,0.76494577
1.805,0.453237544,0.777864024
1.81,0.449042693,0.79115283
1.815,0.445508353,0.804647057
1.82,0.441974012,0.818020743
1.825,0.438439672,0.831185843
1.83,0.435111367,0.844343608
1.835,0.431943798,0.857426426
1.84,0.428776229,0.870509244
1.845,0.42560866,0.883124345
1.85,0.423130646,0.89563119
1.855,0.420663276,0.90796197
1.86,0.418195906,0.920139687
1.865,0.415864523,0.932508349
1.87,0.413730582,0.945426604
1.875,0.41159664,0.958344858
1.88,0.409462699,0.970536834
1.885,0.407716615,0.982714552
1.89,0.406049474,0.994718578
1.895,0.404382332,1.00664945
1.9,0.402791391,1.018474446
1.905,0.401424335,1.030157101
1.91,0.400057279,1.041839756
1.915,0.398690223,1.053124554
1.92,0.397345739,1.064404027
1.925,0.396012026,1.075988081
1.93,0.394678312,1.087824329
1.935,0.393384618,1.099641072
1.94,0.392451019,1.111295528
1.945,0.39151742,1.122949984
1.95,0.39058382,1.134281591
1.955,0.389737423,1.145296606
1.96,0.388970538,1.156311622
1.965,0.388203653,1.167126802
1.97,0.387436768,1.177871712
1.975,0.386638337,1.188616623
1.98,0.385838109,1.199388425
1.985,0.385037881,1.210160922
1.99,0.384409973,1.220863041
1.995,0.384076545,1.231446547
2.,0.383743116,1.242030053
2.005,0.383409688,1.252759081
2.01,0.382812119,1.263531578
2.015,0.382145262,1.274272402
2.02,0.381478406,1.284855909
2.025,0.380933554,1.295439415
2.03,0.380833525,1.305860951
2.035,0.380733497,1.316157883
2.04,0.380633468,1.326454814
2.045,0.380576004,1.33639857
2.05,0.380542661,1.34625411
2.055,0.380509318,1.35610965
2.06,0.380478021,1.366095469
2.065,0.380478021,1.376100336
2.07,0.380478021,1.386105202
2.075,0.380478021,1.395733869
2.08,0.380478021,1.405340532
2.085,0.380478021,1.414947195
2.09,0.380478021,1.424553858
2.095,0.380478021,1.434160521
2.1,0.380478021,1.443767184
2.105,0.380478021,1.453373847
2.11,0.380478021,1.46298051
2.115,0.380489039,1.472595218
2.12,0.380522382,1.482251657
2.125,0.380555725,1.491908095
2.13,0.380589068,1.501587822
2.135,0.381049519,1.511343812
2.14,0.38164969,1.521099801
2.145,0.382249861,1.530736091
2.15,0.382779392,1.540101212
2.155,0.382979449,1.549466333
2.16,0.383179506,1.558750673
2.165,0.383379563,1.567741613
2.17,0.383699573,1.576732554
2.175,0.384099687,1.585723494
2.18,0.384499801,1.59476143
2.185,0.384904444,1.603801176
2.19,0.385504615,1.612840923
2.195,0.386104786,1.6219177
2.2,0.386704957,1.630999887
2.205,0.387230826,1.640082074
2.21,0.387664283,1.648903671
2.215,0.38809774,1.657652703
2.22,0.388531197,1.666401735
2.225,0.388877756,1.675214774
2.23,0.389211184,1.68408476
2.235,0.389544613,1.692954746
2.24,0.389975326,1.701791327
2.245,0.390642183,1.710540358
2.25,0.39130904,1.71928939
2.255,0.391975896,1.728038422
2.26,0.392547417,1.736787454
2.265,0.393080902,1.745536486
2.27,0.393614387,1.754285517
2.275,0.39418005,1.76266192
2.28,0.394946935,1.770927134
2.285,0.39571382,1.779192349
2.29,0.396480705,1.787707786
2.295,0.397116675,1.796456818
2.3,0.39765016,1.80520585
2.305,0.398183646,1.81380424
2.31,0.398717131,1.821983058
2.315,0.399349039,1.830161877
2.32,0.399982553,1.838340695
2.325,0.400616067,1.846649842
2.33,0.401249581,1.854982254
2.335,0.401883095,1.863314665
2.34,0.402516608,1.871671254
2.345,0.403150122,1.880059517
2.35,0.403838988,1.88844778
2.355,0.404539187,1.89683332
2.36,0.405239387,1.905063547
2.365,0.405948025,1.913293775
2.37,0.406681567,1.921524002
2.375,0.407415109,1.929681102
2.38,0.408148652,1.937744726
2.385,0.408882194,1.94580835
2.39,0.409615736,1.953871973
2.395,0.410349279,1.961935597
2.4,0.411086127,1.969999221
2.405,0.411853013,1.978062845
2.41,0.412619898,1.986126469
2.415,0.413386783,1.994190092
2.42,0.414153668,2.002253716
2.425,0.414920553,2.01031734
2.43,0.415687438,2.018357505
2.435,0.416454324,2.026387808
2.44,0.41747335,2.034418111
2.445,0.418506978,2.042427467
2.45,0.419540606,2.050291166
2.455,0.420512832,2.058154865
2.46,0.421379745,2.066018564
2.465,0.422246659,2.073718096
2.47,0.423113573,2.081281909
2.475,0.424165187,2.088845721
2.48,0.4252655,2.096409534
2.485,0.426365814,2.104457728
2.49,0.42728265,2.112521352
2.495,0.427527164,2.120584976
2.5,0.427771678,2.1286486
