wl,n,k
1.13,1.854724531,0.008142717
1.135,1.854020576,0.008113534
1.14,1.853638476,0.008084351
1.145,1.853614125,0.008055169
1.15,1.853589774,0.008025986
1.155,1.853565424,0.007912412
1.16,1.853541073,0.007636421
1.165,1.853516722,0.007360429
1.17,1.853492372,0.007110786
1.175,1.85329338,0.007180327
1.18,1.853083683,0.007249867
1.185,1.852873985,0.007319408
1.19,1.852455289,0.007589006
1.195,1.851936681,0.007905355
1.2,1.851418072,0.008221703
1.205,1.85110255,0.008242181
1.21,1.851078199,0.008015552
1.215,1.851053848,0.007788922
1.22,1.851029498,0.007576076
1.225,1.851005147,0.007398808
1.23,1.850980797,0.00722154
1.235,1.850956446,0.007040927
1.24,1.850932095,0.00661685
1.245,1.850907745,0.006192774
1.25,1.850883394,0.005768698
1.255,1.850859043,0.006046036
1.26,1.850834693,0.006559832
1.265,1.850810342,0.007073627
1.27,1.850785991,0.00706377
1.275,1.850761641,0.006491609
1.28,1.85073729,0.005919448
1.285,1.850712939,0.00550761
1.29,1.850688589,0.005675874
1.295,1.850664238,0.005844137
1.3,1.850639887,0.006012401
1.305,1.850615537,0.006180665
1.31,1.850591186,0.006348929
1.315,1.850566836,0.006517193
1.32,1.850542485,0.006462234
1.325,1.850518134,0.006304711
1.33,1.850493784,0.006147188
1.335,1.850469433,0.005848854
1.34,1.850445082,0.005355671
1.345,1.850420732,0.004862489
1.35,1.850396381,0.004531802
1.355,1.85037203,0.005094959
1.36,1.85034768,0.005658116
1.365,1.850323329,0.006221273
1.37,1.850298978,0.005688411
1.375,1.850274628,0.005017527
1.38,1.850250277,0.004346642
1.385,1.850225926,0.003983023
1.39,1.850201576,0.003805756
1.395,1.850177225,0.003628488
1.4,1.850152874,0.003539282
1.405,1.850128524,0.003608822
1.41,1.850104173,0.003678363
1.415,1.850079823,0.003752402
1.42,1.850055472,0.003871304
1.425,1.850031121,0.003990206
1.43,1.850006771,0.004109108
1.435,1.84998242,0.00394279
1.44,1.849958069,0.00371616
1.445,1.849933719,0.003489531
1.45,1.849909368,0.003262901
1.455,1.849885017,0.003036271
1.46,1.849860667,0.002809642
1.465,1.849836316,0.002641082
1.47,1.849811965,0.002611899
1.475,1.849787615,0.002582716
1.48,1.849763264,0.002553533
1.485,1.849738913,0.002524351
1.49,1.849714563,0.002495168
1.495,1.849690212,0.002465985
1.5,1.849665861,0.002436802
1.505,1.849641511,0
1.51,1.84961716,0
1.515,1.84959281,0
1.52,1.849568459,0
1.525,1.849544108,0
1.53,1.849519758,0
1.535,1.849495407,0
1.54,1.849471056,0
1.545,1.849446706,0
1.55,1.849422355,0
1.555,1.849398004,0
1.56,1.849373654,0
1.565,1.849349303,0
1.57,1.849324952,0
1.575,1.849300602,0
1.58,1.849276251,0
1.585,1.8492519,0
1.59,1.84922755,0
1.595,1.849203199,0
1.6,1.849178848,0
1.605,1.849154498,0
1.61,1.849130147,0
1.615,1.849105797,0
1.62,1.849081446,0
1.625,1.849057095,0
1.63,1.848815062,0
1.635,1.848358236,0
1.64,1.84790141,0
1.645,1.847327115,0
1.65,1.846376031,0
1.655,1.845424947,0
1.66,1.844473863,0
1.665,1.844423555,0
1.67,1.844399205,0
1.675,1.844374854,0
1.68,1.844409172,0
1.685,1.844467884,0
1.69,1.844526596,0
1.695,1.844585308,0
1.7,1.84464402,0
1.705,1.844702732,0
1.71,1.844761445,0
1.715,1.844820157,0
1.72,1.844878869,0
1.725,1.844937581,0
1.73,1.844996293,0
1.735,1.845055005,0
1.74,1.845113717,0
1.745,1.845172429,0
1.75,1.845231142,0
1.755,1.845289854,0
1.76,1.845348566,0
1.765,1.845407278,0
1.77,1.84546599,0
1.775,1.845524702,0
1.78,1.845583414,0
1.785,1.845642126,0
1.79,1.845700839,0
1.795,1.845759551,0
1.8,1.845818263,0
1.805,1.845876975,0
1.81,1.845935687,0
1.815,1.845994399,0
1.82,1.846053111,0
1.825,1.846111823,0
1.83,1.846170536,0
1.835,1.846229248,0
1.84,1.84628796,0
1.845,1.846346672,0
1.85,1.846405384,0
1.855,1.846464096,0
1.86,1.846522808,0
1.865,1.84658152,0
1.87,1.846640232,0
1.875,1.846698945,0
1.88,1.846757657,0
1.885,1.846816369,0
1.89,1.846875081,0
1.895,1.846933793,0
1.9,1.846992505,0
1.905,1.847051217,0
1.91,1.847109929,0
1.915,1.847168642,0
1.92,1.847227354,0
1.925,1.847286066,0
1.93,1.847344778,0
1.935,1.84740349,0
1.94,1.847462202,0
1.945,1.847520914,0
1.95,1.847579626,0
1.955,1.847638339,0
1.96,1.847697051,0
1.965,1.847755763,0
1.97,1.847814475,0
1.975,1.847873187,0
1.98,1.847931899,0
1.985,1.847990611,0
1.99,1.848049323,0
1.995,1.848108036,0
2,1.848166748,0
2.005,1.84822546,0
2.01,1.848284172,0
2.015,1.848342884,0
2.02,1.848401596,0
2.025,1.848460308,0
2.03,1.84851902,0
2.035,1.848577732,0
2.04,1.848636445,0
2.045,1.848695157,0
2.05,1.848753869,0
2.055,1.848812581,0
2.06,1.848871293,0
2.065,1.848930005,0
2.07,1.848988717,0
2.075,1.849047429,0
2.08,1.849106142,0
2.085,1.849164854,0
2.09,1.849223566,0
2.095,1.849282278,0
2.1,1.84934099,0
2.105,1.849399702,0
2.11,1.849458414,0
2.115,1.849517126,0
2.12,1.849575839,0
2.125,1.849634551,0
2.13,1.849693263,0
2.135,1.849751975,0
2.14,1.849810687,0
2.145,1.849869399,0
2.15,1.849928111,0
2.155,1.849986823,0
2.16,1.850045536,0
2.165,1.850104248,0
2.17,1.85016296,0
2.175,1.850221672,0
2.18,1.850280384,0
2.185,1.850339096,0
2.19,1.850397808,0
2.195,1.85045652,0
2.2,1.850515232,0
2.205,1.850573945,0
2.21,1.850632657,0
2.215,1.850691369,0
2.22,1.850750081,0
2.225,1.850808793,0
2.23,1.850867505,0
2.235,1.850926217,0
2.24,1.850984929,0
2.245,1.851043642,0
2.25,1.851102354,0
2.255,1.851161066,0
2.26,1.851219778,0
2.265,1.85127849,0
2.27,1.851337202,0
2.275,1.851395914,0
2.28,1.851454626,0
2.285,1.851513339,0
2.29,1.851572051,0
2.295,1.851630763,0
2.3,1.851689475,0
2.305,1.851748187,0
2.31,1.851806899,0
2.315,1.851865611,0
2.32,1.851924323,0
2.325,1.851983036,0
2.33,1.852041748,0
2.335,1.85210046,0
2.34,1.852159172,0
2.345,1.852217884,0
2.35,1.852276596,0
2.355,1.852335308,0
2.36,1.85239402,0
2.365,1.852452732,0
2.37,1.852511445,0
2.375,1.852570157,0
2.38,1.852628869,0
2.385,1.852687581,0
2.39,1.852746293,0
2.395,1.852805005,0
2.4,1.852863717,0
2.405,1.852922429,0
2.41,1.852981142,0
2.415,1.853039854,0
2.42,1.853098566,0
2.425,1.853157278,0
2.43,1.85321599,0
2.435,1.853274702,0
2.44,1.853333414,0
2.445,1.853392126,0
2.45,1.853450839,0
2.455,1.853509551,0
2.46,1.853568263,0
2.465,1.853626975,0
2.47,1.853685687,0
2.475,1.853744399,0
2.48,1.853803111,0
2.485,1.853861823,0
2.49,1.853920536,0
2.495,1.853979248,0
2.5,1.85403796,0
